date,eth_open,eth_high,eth_low,eth_close,eth_volume,btc_open,btc_high,btc_low,btc_close,btc_volume,tvl_total_usd,tvl_uniswap_usd,tvl_aave_usd,usdc,vixcls,dtwexbgs,fear_greed,fedfunds,gtrends_defi,gtrends_crypto_crash,gtrends_ethereum,eth_log_return,btc_log_return,tvl_log_return,eth_vol_30d,btc_vol_30d,tvl_vol_30d,tvl_drawdown,event_luna,event_ftx,event_svb,usdc_depeg,usdc_deviation,usdc_depeg_severity,fg_norm,gtrends_norm,sentiment_composite,sentiment_z,vix_change,dxy_log_return,ffr_change,event_day,event,tvl_indexed,eth_indexed
2023-03-18,1789.26,1841.0,1747.47,1758.84,711614.731,27395.13,27724.85,26578.0,26907.49,371238.97174,48165216743,3789519532,5403713176.0,0.9971,,,64.0,4.65,16.0,1.0,76.0,-0.0171532145968471,-0.0179605738579611,0.052977066908631,0.5900320834370784,0.6729814945867293,0.478143612488267,-0.0460860036395896,0,0,1,0,-0.0029,0.0029,0.64,0.31,0.475,1.1082113619194924,,,0.0,8,SVB failure,108.82756172276136,123.30276772945233
2023-03-19,1758.84,1841.36,1757.92,1780.68,541131.8908,26907.49,28390.1,26827.22,27972.87,372066.99054,47980040248,3771020626,5529183722.0,0.9969,,,63.0,4.65,16.0,0.0,81.0,0.0123408129788258,0.0388304253763957,-0.0038520199491255,0.5804282741993227,0.6695639257648711,0.4742031755514657,-0.0497534313461853,0,0,1,0,-0.0030999999999999,0.0030999999999999,0.63,0.3233333333333333,0.4766666666666667,1.1217426211052748,,,0.0,9,SVB failure,108.4091621431073,124.83385210734417
2023-03-20,1780.67,1803.05,1722.0,1732.78,682848.1248,27972.87,28472.0,27124.47,27717.01,477378.23373,48156558963,3757247487,5590790675.0,0.9959,24.15,121.0141,66.0,4.65,16.0,0.0,81.0,-0.0272682586388458,-0.0091888077429893,0.0036722520833475,0.5891000237192728,0.6712044737987747,0.4645605164702771,-0.0462574713102009,0,0,1,0,-0.0040999999999999,0.0040999999999999,0.66,0.3233333333333333,0.4916666666666667,1.2435239537773135,,,0.0,10,SVB failure,108.8079997826094,121.47584195619865
2023-03-21,1732.77,1835.0,1717.01,1801.23,742348.4999,27717.01,28438.55,27303.1,28105.47,420929.7422,48136651734,3747586182,5620207447.0,0.9969,21.38,120.8958,68.0,4.65,16.0,0.0,81.0,0.0387427096844826,0.0139179151711749,-0.0004134710877229,0.6029126092928185,0.668611530295139,0.4638549417291583,-0.0466517347570609,0,0,1,0,-0.0030999999999999,0.0030999999999999,0.68,0.3233333333333333,0.5016666666666667,1.3247115088920065,-2.77,-0.0009780501701691,0.0,11,SVB failure,108.76302012012214,126.27450155632202
2023-03-22,1801.23,1819.98,1710.12,1734.33,891287.6009,28107.81,28868.05,26601.8,27250.97,224113.41296,48937984198,3810720144,5732700645.0,0.9972,22.26,120.6217,62.0,4.65,16.0,0.0,81.0,-0.0378485931994208,-0.0308751025112408,0.0165099906577377,0.617258860112953,0.6765182631907225,0.4676808437376452,-0.0307813140502202,0,0,1,0,-0.0028,0.0028,0.62,0.3233333333333333,0.4716666666666667,1.0811488435479286,0.8800000000000026,-0.0022698157912507,0.0,12,SVB failure,110.57360178223176,121.58450408008747
2023-03-23,1734.34,1857.16,1729.35,1813.79,732061.103,27250.97,28750.0,27105.0,28295.41,128649.60818,48105126729,3872687451,5575468811.0,0.9979,22.61,119.7587,57.0,4.65,16.0,0.0,81.0,0.0447974070589959,0.0376104838761249,-0.0171651116796257,0.628228851023377,0.6833602955674137,0.4684531097964812,-0.0472760887107717,0,0,1,0,-0.0020999999999999,0.0020999999999999,0.57,0.3233333333333333,0.4466666666666666,0.8781799557611971,0.3499999999999978,-0.0071803167629366,0.0,13,SVB failure,108.69179051379119,127.15501528280193
2023-03-24,1813.78,1818.99,1726.4,1749.57,564770.1417,28295.42,28374.3,27000.0,27454.47,86242.06544,49124277480,3912636724,5736733455.0,0.9988,21.74,120.4598,61.0,4.65,16.0,0.0,81.0,-0.036048535272103,-0.0301706044537672,0.0209646060605514,0.6414079131920056,0.6921489729701092,0.4696772593088472,-0.0270917683335274,0,0,1,0,-0.0011999999999999,0.0011999999999999,0.61,0.3233333333333333,0.4666666666666667,1.0405550659905822,-0.870000000000001,0.0058372023029852,0.0,14,SVB failure,110.99452470163995,122.652898124001
2023-03-25,1749.57,1763.23,1713.09,1741.88,355679.3743,27454.46,27787.33,27156.09,27462.95,50844.08102,48089497546,3803241818,5615893823.0,0.999,,,64.0,4.65,16.0,0.0,81.0,-0.0044050537370119,0.0003088273290112,-0.021289555261306,0.6417398298848919,0.6903977308928971,0.4751598149917377,-0.0475856252897293,0,0,1,0,-0.001,0.001,0.64,0.3233333333333333,0.4816666666666667,1.1623363986626212,,,0.0,15,SVB failure,108.65647694120449,122.11379378032024
2023-03-26,1741.88,1801.0,1739.31,1773.88,354933.2372,27462.96,28194.4,27417.76,27968.05,49671.70353,47993591806,3797177877,5570693558.0,0.9991,,,64.0,4.65,16.0,0.0,71.0,0.0182042481364974,0.018224963671601,-0.0019963090799327,0.6360070888279031,0.6790125956403463,0.4751551451084566,-0.049485042211394,0,0,1,0,-0.0009,0.0009,0.64,0.29,0.4649999999999999,1.0270238068048,,,0.0,16,SVB failure,108.43978139729968,124.3571408541544
2023-03-27,1773.88,1780.48,1686.13,1715.22,570563.5023,27968.05,28023.86,26508.14,27124.91,88039.46898,48271032576,3822960883,5592988014.0,0.9995,20.6,120.2541,64.0,4.65,16.0,0.0,71.0,-0.0336278855823683,-0.0306102933461951,0.0057641431616824,0.6478446004829075,0.690720985788609,0.4707785931118344,-0.0439903169395001,0,0,1,0,-0.0004999999999999,0.0004999999999999,0.64,0.29,0.4649999999999999,1.0270238068048,,,0.0,17,SVB failure,109.06664876265775,120.24480524943215
2023-03-28,1715.21,1795.73,1701.13,1772.99,536511.3973,27124.9,27520.0,26631.78,27261.07,78602.44341,47350061561,3751667756,5469648386.0,0.9997,19.97,119.7138,59.0,4.65,16.0,0.0,71.0,0.0331260346441161,0.0050071832660621,-0.0192635213574907,0.6501737209139626,0.6894164915653083,0.4752220378079042,-0.0622301838155986,0,0,1,0,-0.0002999999999999,0.0002999999999999,0.59,0.29,0.4399999999999999,0.8240549190180685,-0.6300000000000026,-0.0045031098994204,0.0,18,SVB failure,106.98574813026617,124.29474776366338
2023-03-29,1773.0,1827.99,1772.48,1793.07,536865.5972,27261.06,28650.0,27240.1,28348.6,89486.16008,47873678189,3846124825,5506429631.0,0.9998,19.12,119.7258,57.0,4.65,16.0,0.0,71.0,0.0112618476565735,0.039117969089514,0.0109977177324564,0.6502908107142725,0.6990057721778336,0.4708849720099132,-0.0518599360735113,0,0,1,0,-0.0001999999999999,0.0001999999999999,0.57,0.29,0.4299999999999999,0.7428673639033759,-0.8499999999999979,0.0001002340465824,0.0,19,SVB failure,108.16884092535912,125.7024480524943
2023-03-30,1793.06,1829.69,1763.0,1793.61,579690.0394,28348.6,29184.68,27686.0,28028.53,98865.43256,48518241906,3963126161,5454044784.0,1.0,19.02,119.4078,60.0,4.65,16.0,0.0,71.0,0.0003011141245275,-0.0113547262470763,0.0133740115101561,0.6461717528927646,0.6977117456543057,0.4734714009452476,-0.0390943265160343,0,0,1,0,0.0,0.0,0.6,0.29,0.4449999999999999,0.8646486965754148,-0.1000000000000014,-0.0026596027279093,0.0,20,SVB failure,109.62520928492361,125.74030453436526
2023-03-31,1793.6,1847.28,1777.91,1821.52,554525.4762,28028.53,28656.69,27511.71,28465.36,78198.12139,48662407567,3912243286,5476648714.0,0.9997,18.7,119.3602,63.0,4.65,16.0,0.0,71.0,0.0154409686684304,0.0154649894422888,0.0029669644633544,0.636698217030967,0.6965604811081786,0.4730786159194288,-0.0362391199765052,0,0,1,0,-0.0002999999999999,0.0002999999999999,0.63,0.29,0.4599999999999999,0.9864300292474536,-0.3200000000000003,-0.0003987134007118,0.0,21,SVB failure,109.95094637138776,127.696923810325
2023-04-01,1821.52,1842.83,1807.81,1820.79,272904.9674,28465.36,28819.71,28220.27,28452.73,30238.44753,49027722476,3937946255,5536817830.0,0.9997,,,61.0,4.83,16.0,0.0,71.0,-0.0004008445243675,-0.0004437956441369,0.007479089478454,0.6349826933472797,0.6953824268416361,0.4694907093977281,-0.0290040439540377,0,0,1,0,-0.0002999999999999,0.0002999999999999,0.61,0.29,0.4499999999999999,0.905242474132761,,,0.1799999999999997,22,SVB failure,110.77636216925649,127.64574745520316
2023-04-02,1820.8,1824.81,1771.7,1794.51,322122.9385,28452.74,28530.0,27856.43,28171.87,37365.65692,48987576157,3935877411,5530654246.0,0.9995,,,63.0,4.83,15.0,0.0,70.0,-0.0145384686705143,-0.0099201514277657,-0.0008191847967607,0.6104037222546499,0.6695684512988798,0.4687546368353164,-0.0297991433678074,0,0,1,0,-0.0004999999999999,0.0004999999999999,0.63,0.2833333333333333,0.4566666666666666,0.9593675108758896,,,0.0,23,SVB failure,110.68565301637906,125.80339867081685
2023-04-03,1794.51,1839.99,1762.77,1810.51,628503.6619,28171.87,28500.99,27200.24,27800.0,79180.01405,48527914799,3897345334,5523821964.0,0.9997,18.55,119.3204,63.0,4.83,15.0,0.0,70.0,0.0088765693715099,-0.0132879416650637,-0.009427522908979,0.6101689613146907,0.6730408293879694,0.4568053839845702,-0.0389027544928619,0,0,1,0,-0.0002999999999999,0.0002999999999999,0.63,0.2833333333333333,0.4566666666666666,0.9593675108758896,,,0.0,24,SVB failure,109.64706483611133,126.92507220773392
2023-04-04,1810.51,1891.91,1802.01,1870.37,622208.6411,27800.0,28444.44,27662.79,28165.47,49722.55691,48642099841,3964388620,5535696311.0,0.9996,19.0,119.142,62.0,4.83,15.0,0.0,70.0,0.032527698712763,0.0130607388888046,0.0023502125626191,0.6172547021862779,0.6732090272789003,0.456763348234266,-0.0366413152820723,0,0,1,0,-0.0003999999999999,0.0003999999999999,0.62,0.2833333333333333,0.4516666666666666,0.9187737333185434,0.4499999999999993,-0.0014962529378476,0.0,25,SVB failure,109.90506180044302,131.12153332772496
2023-04-05,1870.38,1942.98,1864.58,1908.69,548595.5155,28165.47,28775.0,27805.1,28170.01,60737.64732,49861374211,4050971006,5751643974.0,0.9997,19.08,119.2953,62.0,4.83,15.0,0.0,70.0,0.0202808706148015,0.0001611772903976,0.0247572313082425,0.6189471966177069,0.6730503148798017,0.4644142179979317,-0.0124935388243746,0,0,1,0,-0.0002999999999999,0.0002999999999999,0.62,0.2833333333333333,0.4516666666666666,0.9187737333185434,0.0799999999999983,0.0012858728153948,0.0,26,SVB failure,112.65996805293985,133.80794144864137
2023-04-06,1908.68,1909.91,1853.7,1872.41,396241.4352,28170.01,28182.05,27711.0,28033.82,40118.94963,49702235805,3993168266,5712411259.0,0.9994,18.4,119.3072,63.0,4.83,15.0,0.0,70.0,-0.0191907717032899,-0.0048462984303144,-0.0031967210006617,0.624749865791956,0.6717522685395132,0.4646001338874099,-0.0156452811626658,0,0,1,0,-0.0006,0.0006,0.63,0.2833333333333333,0.4566666666666666,0.9593675108758896,-0.6799999999999997,9.974748805965484e-05,0.0,27,SVB failure,112.30040059176063,131.26454670368187
2023-04-07,1872.41,1882.61,1841.46,1863.72,284256.4873,28033.83,28100.0,27766.94,27906.33,24762.09387,49523319095,3979339863,5719122773.0,0.9993,,119.3547,64.0,4.83,15.0,0.0,70.0,-0.0046518807808922,-0.0045580936314943,-0.0036062666333007,0.6194314920222257,0.664485060558255,0.4644922321926432,-0.019188733583163,0,0,1,0,-0.0007,0.0007,0.64,0.2833333333333333,0.4616666666666666,0.999961288433236,,0.0003980526479273,0.0,28,SVB failure,111.89614476945941,130.6553377639438
2023-04-08,1863.73,1879.38,1847.0,1848.82,197905.5407,27906.34,28154.99,27859.02,27938.38,19479.96735,49246186839,4016498723,5676370833.0,0.9994,,,61.0,4.83,15.0,0.0,70.0,-0.0080268926404812,0.0011478259451552,-0.0056117114417111,0.567775380625251,0.6121343371132661,0.458633841484055,-0.0246773487232528,0,0,1,0,-0.0006,0.0006,0.61,0.2833333333333333,0.4466666666666666,0.8781799557611971,,,0.0,29,SVB failure,111.26997448030377,129.61077928268975
2023-04-09,1848.82,1873.99,1824.01,1858.92,287131.3079,27938.38,28530.0,27800.0,28323.76,32531.16101,49319571814,4020089430,5657117806.0,0.9993,,,61.0,4.83,16.0,0.0,100.0,0.0054480761768331,0.0136996576150219,0.001489056434253,0.5649674800687601,0.6074913698145967,0.4202205450523983,-0.0232239564308734,0,0,1,0,-0.0007,0.0007,0.61,0.3866666666666666,0.4983333333333333,1.2976489905204414,,,0.0,30,SVB failure,111.43578517184388,130.31883570286868
