date,eth_log_return,btc_log_return,tvl_log_return,eth_vol_30d,btc_vol_30d,tvl_vol_30d,tvl_drawdown,sentiment_composite,sentiment_z,fg_norm,usdc_depeg,usdc_deviation,vix_change,dxy_log_return,ffr_change
2021-08-04,0.0824874810472735,0.03891484283709042,0.00483115654013923,0.7837412112948194,0.5988155022535206,0.3484046191881411,-0.222814604683021,0.29166666666666663,-0.3802271485165365,0.42,0,-9.999999999998899e-05,-0.07000000000000028,0.0006423942297335751,0.0
2021-08-05,0.03682485047539158,0.028276896761954197,0.03515505438603864,0.7716555496518142,0.6031250259837525,0.36419983788122606,-0.19500667914964973,0.33166666666666667,-0.0554769280577663,0.5,0,-0.00039999999999995595,-0.6899999999999977,-0.0011335503270615017,0.0
2021-08-06,0.02259052414762768,0.04718738719477047,0.022415089544064463,0.7729037359112174,0.6167720950881632,0.34967635622368604,-0.17675893337364101,0.3416666666666667,0.02571062705692625,0.52,0,-0.00039999999999995595,-1.1300000000000026,0.004789544719560559,0.0
2021-08-07,0.08886705851891687,0.03971879398871793,0.02536596126601472,0.7396468988799839,0.6112141567705804,0.35697438028286993,-0.1556095288822323,0.42666666666666664,0.715804845531812,0.69,0,-0.0007000000000000339,,,0.0
2021-08-08,-0.04811561615229547,-0.01761270403291667,0.025600965931514334,0.7700661036922991,0.6150617486791166,0.3484502429771952,-0.13371322990321152,0.45166666666666666,0.9187737333185434,0.74,0,-0.0004999999999999449,,,0.0
2021-08-09,0.048182063122100834,0.05462970446216788,-0.009343003771961072,0.7734650229252021,0.6318154526613,0.35073724518721716,-0.13875785543685595,0.4066666666666667,0.5534297353024273,0.65,0,-0.00019999999999997797,,,0.0
2021-08-10,-0.005985248375036194,-0.01455647910352678,0.024526784645960156,0.776424253086377,0.6363934469132969,0.355864202487446,-0.1096385549811014,0.43666666666666665,0.7969924006465046,0.71,0,-0.00029999999999996696,0.07000000000000028,0.00039832668072815257,0.0
2021-08-11,0.005978920282418204,-0.0016244406865866849,-0.00184145136043075,0.7408323290379105,0.6175370794876185,0.3552717769236663,-0.0974052234984843,0.43166666666666664,0.7563986230891583,0.7,0,-0.0006000000000000449,-0.7300000000000004,-0.0018987629354628094,0.0
2021-08-12,-0.03691412051983386,-0.02473710831782772,0.005139887356825369,0.7320330978287082,0.6254673453219415,0.3377846821935478,-0.09275404499134215,0.43166666666666664,0.7563986230891583,0.7,0,-0.00029999999999996696,-0.46999999999999886,-0.00011388159239960228,0.0
2021-08-13,0.08684721165506971,0.07380869283538957,0.004886203196376635,0.7728527522189135,0.6628586840348938,0.32729034715004185,-0.06111963127557448,0.43166666666666664,0.7563986230891583,0.7,0,-0.0006000000000000449,-0.14000000000000057,-0.001834485113548955,0.0
2021-08-14,-0.01796728302571902,-0.015421439567330678,0.03810524929923084,0.7575842697986221,0.6537319349525229,0.33315513288091747,-0.006594554101749785,0.46166666666666667,0.999961288433236,0.76,0,-0.0006000000000000449,,,0.0
2021-08-15,0.013372597588089221,-0.002013774690601655,0.0022402839265691574,0.743638688544071,0.6478983598102097,0.3169175204046794,0.0,0.42333333333333334,0.6887423271602482,0.71,0,-0.0008000000000000229,,,0.0
2021-08-16,-0.049768390285118105,-0.023097203992741226,0.0035262489376292837,0.7811387877338646,0.6597094872160131,0.31106638472931053,0.0,0.42833333333333334,0.7293361047175945,0.72,0,-0.00019999999999997797,,,0.0
2021-08-17,-0.043788914213628044,-0.02661032775885209,-0.022732531377297666,0.8063491475117629,0.6736099389169287,0.3332134555409224,-0.022476094216635427,0.42833333333333334,0.7293361047175945,0.72,0,9.999999999998899e-05,1.7899999999999991,0.003947317848476721,0.0
2021-08-18,0.0009392211792826106,0.00020894564849409231,-0.012084717932533892,0.7838245165934279,0.6583346695350012,0.33179035415447333,-0.03421810256064433,0.43333333333333335,0.7699298822749407,0.73,0,-0.00029999999999996696,3.66,0.0006906767278518153,0.0
2021-08-19,0.054725390405797096,0.0449495565754806,0.0142904000791442,0.784096974586403,0.64521930907611,0.29939847403837466,-0.020317607597156586,0.41833333333333333,0.6481485496029019,0.7,0,0.0,0.10000000000000142,0.003640813217257714,0.0
2021-08-20,0.031135900200595323,0.05333836243326847,0.03234901484509533,0.7129118794821042,0.6226445602996137,0.3057346930081745,0.0,0.41833333333333333,0.6481485496029019,0.7,0,-9.999999999998899e-05,-3.110000000000003,0.0034145297083421657,0.0
2021-08-21,-0.01886584590860062,-0.010201389940111036,0.022726985169835772,0.7235762780055967,0.6276303616663477,0.2774369566006627,0.0,0.45833333333333337,0.9728987700616721,0.78,0,-0.0008000000000000229,,,0.0
2021-08-22,0.004509845249292537,0.008512092205915797,-0.004800134309238071,0.7148018980488223,0.620169328572665,0.28351581415049515,-0.004788632075992393,0.44333333333333336,0.8511174373896333,0.76,0,-0.0007000000000000339,,,0.0
2021-08-23,0.025394395539343882,0.005056931265299252,0.014234392954397183,0.7141989849360888,0.6203755000442569,0.2796290343646674,0.0,0.45833333333333337,0.9728987700616721,0.79,0,-0.00019999999999997797,,,0.0
2021-08-24,-0.04642309843336153,-0.03736100600577641,-0.0016009636088840735,0.7438191533650325,0.6393702204461815,0.28176969380535305,-0.0015996827502728068,0.45833333333333337,0.9728987700616721,0.79,0,-9.999999999998899e-05,0.07000000000000028,-0.002304706247651357,0.0
2021-08-25,0.017585474802417882,0.026889274355853948,-0.013416652263767884,0.7438408830595685,0.6251363784418691,0.29262271616711694,-0.014905413850564724,0.42833333333333334,0.7293361047175945,0.73,0,-9.999999999998899e-05,-0.4299999999999997,-0.0004161686414090469,0.0
2021-08-26,-0.042306473411100186,-0.044455503018913885,-0.0048340735002777085,0.7641752366706981,0.6265696827978976,0.29373899634963274,-0.01965594203257449,0.43833333333333335,0.810523659832287,0.75,0,-0.00019999999999997797,2.0500000000000007,0.001372787629213847,0.0
2021-08-27,0.056638320858238035,0.04642565518730656,-0.0023953240590339174,0.7804346242131819,0.6419625983625682,0.29516356267537286,-0.022001373585017123,0.41833333333333333,0.6481485496029019,0.71,0,-0.0004999999999999449,-2.4499999999999993,-0.003944024516518849,0.0
2021-08-28,-0.008889383828903476,-0.0035635122599486395,0.02842063800791737,0.7789821667619794,0.6425473312330459,0.30336510668822564,0.0,0.45333333333333337,0.9323049925043259,0.78,0,-0.0004999999999999449,,,0.0
2021-08-29,-0.006496671711105125,-0.002611425769036323,-0.003947422825181891,0.7768329015320756,0.6207344003306943,0.3055567685139567,-0.003939641993146477,0.43666666666666665,0.7969924006465046,0.72,0,-0.0006000000000000449,,,0.0
2021-08-30,0.001912256843651099,-0.03728695560163383,-0.0065168871642884325,0.7742050407989431,0.633266744948684,0.3082595379462585,-0.010409749575894177,0.44166666666666665,0.8375861782038508,0.73,0,-0.00019999999999997797,,,0.0
2021-08-31,0.0599563219078398,0.0025079782457921107,0.002270377004261757,0.7950571044064616,0.6132044638590924,0.30843356400180666,-0.008160454219650245,0.44166666666666665,0.8375861782038508,0.73,0,-0.00029999999999996696,0.28999999999999915,-0.0012228656159825842,0.0
2021-09-01,0.10970717328448963,0.03565396658703159,0.04067992697612863,0.8678047187733232,0.6159676224913081,0.32656443871708457,0.0,0.43166666666666664,0.7563986230891583,0.71,0,-0.0004999999999999449,-0.370000000000001,-0.002074513268948183,-0.009999999999999995
2021-09-02,-0.010771663031670611,0.008895278543618722,0.05169043111589407,0.8526039624812438,0.6052708459980806,0.355324307091092,0.0,0.44666666666666666,0.8781799557611971,0.74,0,-0.0004999999999999449,0.3000000000000007,-0.0007701869790163152,0.0
2021-09-03,0.03943840471242703,0.015164663339698799,0.004886711156572154,0.8215550216285618,0.5958260430284501,0.3553132081837339,0.0,0.44666666666666666,0.8781799557611971,0.74,0,-0.00039999999999995595,0.0,-0.0021186345178063745,0.0
2021-09-04,-0.013444089791113096,-0.0016714247769793876,0.016817167461245456,0.8213616307057672,0.5919335238805837,0.34490263568225993,0.0,0.43666666666666665,0.7969924006465046,0.72,0,-0.00039999999999995595,,,0.0
2021-09-05,0.016532170943003768,0.036222989665486205,0.006686702169541787,0.8205200296821207,0.5836654383116986,0.34206455358437127,0.0,0.44166666666666665,0.8375861782038508,0.73,0,-0.0007000000000000339,,,0.0
2021-09-06,-0.005971788941050193,0.017372841164721087,0.014159064046530313,0.7715942975877661,0.5726652676014768,0.3376715905559512,0.0,0.4716666666666667,1.0811488435479286,0.79,0,-0.00029999999999996696,,,0.0
2021-09-07,-0.1339254691106614,-0.11668618261666851,-0.04124903075335066,0.8969456781031098,0.7107460440664645,0.37475701253931887,-0.04040986726345693,0.4716666666666667,1.0811488435479286,0.79,0,-0.0004999999999999449,,,0.0
2021-09-08,0.018585477497661956,-0.017552965928858206,-0.05505140124512115,0.8846096170456327,0.6880350939410926,0.42940998385098716,-0.09180887459658447,0.31166666666666665,-0.2178520382871514,0.47,0,0.0,-0.17999999999999972,0.0022315418651874305,0.0
2021-09-09,-0.021396179836424688,0.007503649579212201,0.009854426888819559,0.8882911616943125,0.686521767787266,0.42413249769233907,-0.08281492924494889,0.3016666666666667,-0.2990395934018435,0.45,0,-0.00019999999999997797,0.8399999999999999,-0.0016696508882210284,0.0
2021-09-10,-0.06516529967132847,-0.03385083421309653,-0.0016783885861404617,0.919287118885402,0.6969518185759853,0.42410098345563557,-0.08435303107173954,0.3066666666666667,-0.2584458158444972,0.46,0,0.0,2.1499999999999986,-0.0008894376552961499,0.0
2021-09-11,0.01802067583050709,0.007170959564001218,-0.021612570162026057,0.911075965671044,0.6918462728680063,0.4339472430058606,-0.10393019695528012,0.2316666666666667,-0.8673524792046909,0.31,0,-9.999999999998899e-05,,,0.0
2021-09-12,0.04107649122685121,0.018675103944809108,0.026747998895653692,0.8707348803699633,0.6434280060871054,0.44123457196761695,-0.07963869661410747,0.21833333333333332,-0.9756025526909478,0.32,0,0.0,,,0.0
2021-09-13,-0.03553970977302178,-0.023845431156868976,0.011709913480180925,0.8776348106066579,0.646425325942062,0.42532036134925383,-0.0687979974308481,0.2783333333333333,-0.4884772220027929,0.44,0,-0.00019999999999997797,,,0.0
2021-09-14,0.044360311577683144,0.047173046597374216,-0.010477117252211862,0.8900453075568654,0.668368839374358,0.42817800350770735,-0.07850337900707961,0.20833333333333331,-1.0567901078056403,0.3,0,-0.00029999999999996696,0.08999999999999986,-0.00024774354422975136,0.0
2021-09-15,0.05085716590548916,0.021209635319469546,0.03916413701368155,0.886635733610359,0.6668822036227213,0.4460965421151148,-0.041697732743938336,0.30333333333333334,-0.2855083342160616,0.49,0,-0.00019999999999997797,-1.2800000000000011,-0.00025488597973061055,0.0
2021-09-16,-0.012691059324419891,-0.00800323656818104,0.017230670482273093,0.8717795608223692,0.6601082622285894,0.4371059902148621,-0.0250424634978842,0.32333333333333336,-0.12313322398667646,0.53,0,-0.00029999999999996696,0.5100000000000016,0.0028840280038646094,0.0
2021-09-17,-0.048280061613189144,-0.009214083189828333,-0.011929040032594457,0.8918014537162929,0.6612822851297705,0.43702611124069674,-0.03660367679445854,0.29833333333333334,-0.32610211177340787,0.48,0,0.0,2.1199999999999974,0.002602881561210171,0.0
2021-09-18,0.010483677933386986,0.02077136613693967,-0.006808838555177027,0.8732941133442064,0.6466791595740095,0.43807077011912776,-0.04314100575904998,0.30833333333333335,-0.24491455665871528,0.5,0,-9.999999999998899e-05,,,0.0
2021-09-19,-0.031645421956531194,-0.0220032032815168,0.0017065895584163582,0.874869484463284,0.6230060867803952,0.4269890178840186,-0.04150664599661465,0.32833333333333337,-0.08253944642933018,0.53,0,0.0,,,0.0
2021-09-20,-0.1115476716565549,-0.09371472997414354,-0.058718935669488485,0.9565311901803651,0.7010121945001868,0.47414651216267517,-0.09616782770125634,0.31333333333333335,-0.204320779101369,0.5,0,0.00039999999999995595,,,0.0
2021-09-21,-0.07364405272892738,-0.054490852225822076,-0.07891956025783531,0.9875144486719565,0.7207766843522682,0.5506127782513749,-0.16475580367240616,0.19833333333333333,-1.1379776629203326,0.27,0,0.00019999999999997797,-1.3500000000000014,-0.0010914994535094376,0.0
2021-09-22,0.10656301735282846,0.06669051131367976,0.02228225725248811,1.057337240333793,0.7637986491300869,0.5541373961646688,-0.14593577998700888,0.16833333333333333,-1.38154032826441,0.21,0,-0.0006000000000000449,-3.4899999999999984,-0.0017200129811936386,0.0
2021-09-23,0.02426669220503795,0.029900811262542855,0.052546494171693284,1.0491356146383375,0.7631499995921696,0.5845401004830744,-0.09985767995003171,0.19833333333333333,-1.1379776629203326,0.27,0,-0.0004999999999999449,-2.240000000000002,-0.00096242203159651,0.0
2021-09-24,-0.07369519820941212,-0.04687874118217047,-0.0021626779995313245,1.0775964368021356,0.771307815495208,0.5823663781592446,-0.10180229439666821,0.22833333333333333,-0.8944149975762553,0.33,0,-0.0007000000000000339,-0.879999999999999,0.0021709611131727918,0.0
2021-09-25,-0.002324684052454036,-0.00327393879868255,-0.02041204075294631,1.0683345596913278,0.7577020559658423,0.5869657531643103,-0.11995049157912291,0.20333333333333334,-1.0973838853629865,0.28,0,-0.0006000000000000449,,,0.0
2021-09-26,0.04603310581959574,0.011423896898211428,0.0023720347820022913,1.061640019461748,0.7384937310935689,0.5868713323682458,-0.11786050575568148,0.18833333333333335,-1.219165218035025,0.27,0,-0.0004999999999999449,,,0.0
2021-09-27,-0.0447128426697441,-0.023763181042317418,0.007699273402481303,1.071763191403847,0.7416026635433715,0.5790809443696084,-0.11104245928889932,0.18333333333333335,-1.2597589955923714,0.26,0,-0.00019999999999997797,,,0.0
2021-09-28,-0.042124716846513546,-0.026952637413386934,-0.02782979915782021,1.0802100750414236,0.7454864671992859,0.5872206361252161,-0.13544089266580228,0.17833333333333334,-1.3003527731497175,0.25,0,0.0,4.489999999999998,0.004418620102611281,0.0
2021-09-29,0.01610542365492962,0.012059142038448096,-0.013030588355067376,1.0824252177817841,0.7390649266350245,0.5884994499135259,-0.14663352483908546,0.17333333333333334,-1.340946550707064,0.24,0,0.00019999999999997797,-0.6900000000000013,0.004038334233253031,0.0
2021-09-30,0.05133872477868343,0.053905577976211407,0.02219439205968903,1.076400820986117,0.7661129345810932,0.5938496380193399,-0.12748183077168526,0.15333333333333332,-1.503321660936449,0.2,0,9.999999999998899e-05,0.5800000000000018,-0.0006008297560946823,0.0
2021-10-01,0.09810539735495885,0.09396298154418624,0.04087171689175285,1.061573015169816,0.8271366658681252,0.5940155460144777,-0.09108171460473852,0.18833333333333335,-1.219165218035025,0.27,0,-0.0004999999999999449,-1.990000000000002,-0.0022749104759393593,0.0
2021-10-02,0.023247937341022602,-0.01058119005719298,0.0399328217866951,1.0658030134128806,0.8271539680145995,0.5824305040735727,-0.05405160495773625,0.32333333333333336,-0.12313322398667646,0.54,0,-0.0006000000000000449,,,0.0
2021-10-03,0.008807651981751716,0.01179354266560912,0.016486324755659816,1.0555032364858894,0.8264024250465476,0.5851631416876835,-0.03832712926485642,0.305,-0.2719770750302796,0.49,0,-0.0004999999999999449,,,0.0
2021-10-04,-0.00923575503416948,0.02104117710619458,0.003218206322215977,1.0551676722958907,0.8300361960075485,0.5821450802469545,-0.03522728225411672,0.33,-0.06900818724354824,0.54,0,-0.00039999999999995595,,,0.0
2021-10-05,0.03737550299278515,0.04463737058465869,0.007579139462333629,1.062894000648978,0.8352199044668119,0.5822920616536026,-0.02788735524745501,0.355,0.13396070054318268,0.59,0,-0.0007000000000000339,-1.6600000000000001,0.0008003873777143284,0.0
2021-10-06,0.016818070473447688,0.07200634327060802,0.012237266855412005,1.0653018150479372,0.8706622454249285,0.5817226496404778,-0.01591826830921455,0.4,0.49930469855929915,0.68,0,-0.00039999999999995595,-0.3000000000000007,0.003082715805255241,0.0
2021-10-07,0.003512812239617455,-0.02804541125150523,0.010090704538064143,0.9550804082502857,0.7678759322675379,0.563784552826486,-0.005937920628634658,0.44,0.8240549190180689,0.76,0,-0.00029999999999996696,-1.4600000000000009,-0.0018680512484621512,0.0
2021-10-08,-0.006807846616126461,0.00308548914159256,0.017590397450175484,0.9534526203564962,0.7637480825845955,0.52842969372095,0.0,0.43,0.7428673639033764,0.74,0,-9.999999999998899e-05,-0.7699999999999996,0.0008223375975739108,0.0
2021-10-09,0.0032754531627249253,0.018334387918285084,0.005070971044330228,0.9501650680640503,0.7650782000011553,0.527980084396672,0.0,0.42,0.6616798087886838,0.72,0,-0.00019999999999997797,,,0.0
2021-10-10,-0.04596576239303148,-0.005304699876692706,0.006764896039459559,0.9354753900790368,0.7529152309449795,0.5277715511198836,0.0,0.41833333333333333,0.6481485496029019,0.71,0,-0.00029999999999996696,,,0.0
2021-10-11,0.03677635511606598,0.05017267734198954,-0.021238449914795177,0.941767441732428,0.7681182505519789,0.5275471020902225,-0.02101450227302727,0.41833333333333333,0.6481485496029019,0.71,0,-9.999999999998899e-05,,,0.0
2021-10-12,-0.014405431106841837,-0.02598969495671528,0.0158283956967947,0.9331510679292498,0.7760825661505155,0.5229056159815644,-0.005395446229887824,0.45333333333333337,0.9323049925043259,0.78,0,0.0,-0.14999999999999858,,0.0
2021-10-13,0.03267284855359334,0.024172357303921338,0.007685949858721296,0.9300048575819029,0.770475886258569,0.5222856930652086,0.0,0.41333333333333333,0.6075547720455556,0.7,0,0.00019999999999997797,-1.2100000000000009,-0.002475301700517165,0.0
2021-10-14,0.04958951913336564,-0.00033230196825961595,0.02389369521429603,0.9330973239445777,0.7578988383303924,0.5246832386673592,0.0,0.41333333333333333,0.6075547720455556,0.7,0,-9.999999999998899e-05,-1.7800000000000011,-0.0023194419251518334,0.0
2021-10-15,0.020411136536652923,0.07269990621610015,0.019981873271121026,0.9195076984696798,0.7909887485498296,0.5128092014880106,0.0,0.41833333333333333,0.6481485496029019,0.71,0,0.00029999999999996696,-0.5599999999999987,-0.0010057128486487179,0.0
2021-10-16,-0.010139131794052639,-0.013004884546981205,0.017089443384555817,0.9190278208448783,0.792474899461239,0.5127626758790658,0.0,0.45333333333333337,0.9323049925043259,0.78,0,0.0,,,0.0
2021-10-17,0.004400272314298231,0.010665774343540647,0.0017617615975443854,0.9006783689863591,0.7900371226197597,0.5097131433475187,0.0,0.47000000000000003,1.0676175843621465,0.79,0,0.00019999999999997797,,,0.0
2021-10-18,-0.026843695583821218,0.007795362977312687,0.0026016482966962563,0.9067481830135574,0.7888510141908349,0.5082115463723461,0.0,0.465,1.0270238068048003,0.78,0,0.0,,,0.0
2021-10-19,0.03465846059629758,0.035964637291379095,-0.014074323691159825,0.9044701220821919,0.7867031543115075,0.5122703388519245,-0.013975743422931971,0.45,0.9052424741327615,0.75,0,0.0,-0.6099999999999994,-0.003012694860596868,0.0
2021-10-20,0.0707220817771679,0.0264183860137485,0.02219573878957446,0.8289425738823274,0.6928555837028325,0.46300374489455404,0.0,0.485,1.189398917034185,0.82,0,-0.00029999999999996696,-0.20999999999999908,-0.0012211911167120076,0.0
2021-10-21,-0.026336598042769006,-0.05943124037142096,0.04826018990101922,0.7831903829681242,0.6992117507697092,0.37031619178397074,0.0,0.495,1.2705864721488775,0.84,0,0.00019999999999997797,-0.4800000000000004,0.0009730235512909296,0.0
2021-10-22,-0.020134782952406817,-0.024495255024330125,-0.015509074697899134,0.7137576440743388,0.685098340268706,0.3790750121547489,-0.015389428332294735,0.45,0.9052424741327615,0.75,0,0.00039999999999995595,0.41999999999999993,0.00045052814627070015,0.0
2021-10-23,0.04790505233930084,0.009814059457965237,-0.010708965552539279,0.7249981653831796,0.6817223345814302,0.352259039999324,-0.02587733149918254,0.445,0.8646486965754152,0.74,0,0.00019999999999997797,,,0.0
2021-10-24,-0.020557245877644018,-0.007115367573461971,0.026658119458640432,0.6700448424127904,0.6531868985471235,0.3565775072109127,0.0,0.44166666666666665,0.8375861782038508,0.73,0,9.999999999998899e-05,,,0.0
2021-10-25,0.03325489808536082,0.03593611946449075,-0.006513456547562161,0.6725796203146517,0.6561685990372821,0.34551340977091755,-0.006492289970257674,0.43666666666666665,0.7969924006465046,0.72,0,0.00029999999999996696,,,0.0
2021-10-26,-0.021277423925354973,-0.044574653976376374,0.02503736884230583,0.6710140582334473,0.6862744800541279,0.3490905136005013,0.0,0.45666666666666667,0.9593675108758897,0.76,0,-0.00019999999999997797,0.7400000000000002,0.0006071832603967589,0.0
2021-10-27,-0.052043650230062355,-0.03226376706842764,-0.008855416486277471,0.6789792209661205,0.6923331783675601,0.35502643641466086,-0.008816322767864721,0.44166666666666665,0.8375861782038508,0.73,0,-0.0006000000000000449,1.0,-0.0004593133785818606,0.0
2021-10-28,0.0887568356219197,0.03635095878154798,-0.03738042194566799,0.7060130066592413,0.6839562589710962,0.3688497252360059,-0.04518324685057311,0.4066666666666667,0.5534297353024273,0.66,0,-0.0004999999999999449,-0.4499999999999993,-0.0016110233039724948,0.0
2021-10-29,0.03052996993308751,0.027321172837900806,0.044362871035194686,0.7083093089871438,0.6857643955945418,0.38013818146440365,-0.001871214487867214,0.42666666666666664,0.715804845531812,0.7,0,0.0,-0.2699999999999996,0.006116716159972714,0.0
2021-10-30,-0.02201295305292249,-0.006357458874696461,-0.014950949592023062,0.7066498255045839,0.6731721522455009,0.38808569485067473,-0.016683185222440715,0.44166666666666665,0.8375861782038508,0.73,0,-0.0004999999999999449,,,0.0
2021-10-31,-0.008239408555731416,-0.009084092793678443,-0.01729497758966192,0.6378876517108029,0.6069782978618253,0.3819524754089324,-0.033543408642646814,0.45166666666666666,0.9187737333185434,0.74,0,-0.0006000000000000449,,,0.0
2021-11-01,0.007487277385632659,-0.006360992003154558,0.015492833240307147,0.6357050903594095,0.6055242726364248,0.36504704892599393,-0.018453668251654228,0.45166666666666666,0.9187737333185434,0.74,0,-0.0006000000000000449,,,0.0
2021-11-02,0.06073260953753246,0.03720496031871912,0.012668445869858555,0.6617036198345304,0.6138550479879863,0.36401063258638183,-0.005939904067263528,0.44666666666666666,0.8781799557611971,0.73,0,-0.0008000000000000229,-0.379999999999999,0.0006827390705283399,0.0
2021-11-03,0.00292824066767199,-0.005130348313391929,0.03662223075393451,0.6586457503586817,0.6142039795377262,0.3784082063218579,0.0,0.46166666666666667,0.999961288433236,0.76,0,-0.0004999999999999449,-0.9300000000000015,0.0006525428408104561,0.0
2021-11-04,-0.0155503496356356,-0.024161638804099172,0.014799955267016336,0.6570662256227487,0.6096547556554534,0.37920096584811247,0.0,0.44666666666666666,0.8781799557611971,0.73,0,-0.0008000000000000229,0.33999999999999986,-3.060576236789513e-05,0.0
2021-11-05,-0.012897444774280788,-0.007486048650989339,0.0017148307035758715,0.660481130867387,0.5623463916443433,0.37949918203957905,0.0,0.44666666666666666,0.8781799557611971,0.73,0,-0.0008000000000000229,1.040000000000001,-0.0024742930554006288,0.0
2021-11-06,0.009732913144382904,0.008716661568431403,-0.003776556865825503,0.6603672275169191,0.5511236556403546,0.3814564326681932,-0.003769434643591753,0.43666666666666665,0.7969924006465046,0.71,0,-0.0007000000000000339,,,0.0
2021-11-07,0.020720103325595696,0.02890884809094554,0.013740453992238675,0.6597425384334643,0.5576399227651585,0.38037044214310084,0.0,0.4533333333333333,0.9323049925043254,0.73,0,-0.0007000000000000339,,,0.0
2021-11-08,0.04148751611907041,0.06504216884637133,0.027843812733865953,0.6692526253396756,0.5939826557266672,0.38710290964146127,0.0,0.4633333333333333,1.013492547619018,0.75,0,-0.0006000000000000449,,,0.0
2021-11-09,-0.015859355851561986,-0.008599071276880508,0.02109048311619845,0.6454495201376085,0.5949428798267704,0.3898253839706037,0.0,0.5083333333333333,1.378836545635134,0.84,0,9.999999999998899e-05,0.5600000000000023,-0.0005589056842779302,0.0
2021-11-10,-0.02212434718279934,-0.03133425720348249,-0.007641833126702157,0.6483998611311501,0.5879742380482436,0.379608908487481,-0.007612708555525435,0.4633333333333333,1.013492547619018,0.75,0,-0.00029999999999996696,0.9499999999999993,0.0033908094604043902,0.0
2021-11-11,0.01930357828813424,-0.0016685606442103456,-0.026155443972075813,0.6437823728580548,0.5783803500913899,0.3975828089789102,-0.033232529320103524,0.47333333333333333,1.0946801027337105,0.77,0,-0.0006000000000000449,-1.0700000000000003,,0.0
2021-11-12,-0.01141047666102849,-0.010117196545531833,0.016399403601030545,0.6426408409936237,0.5763281798709413,0.39883392092683817,-0.017247404374549028,0.4583333333333333,0.9728987700616717,0.74,0,0.0,-1.370000000000001,,0.0
2021-11-13,-0.004550081214127238,0.004011920193832118,-0.005246500144985512,0.6266983102292901,0.5761437837752363,0.3968388020847612,-0.022389914124953683,0.4483333333333333,0.8917112149469791,0.72,0,-0.00019999999999997797,,,0.0
2021-11-14,-0.003835712162146753,0.01753867731607232,0.008510346659339968,0.6257610136409455,0.5228466999955872,0.3940040544117093,-0.014034610559973,0.455,0.9458362516901078,0.74,0,-0.00029999999999996696,,,0.0
2021-11-15,-0.013649415199348564,-0.029622263612827583,0.004407167525678197,0.6270162218241134,0.5319886445892177,0.39210824793036136,-0.00967970656728148,0.445,0.8646486965754152,0.72,0,-0.00029999999999996696,,,0.0
2021-11-16,-0.08074558856416793,-0.057394191714532264,-0.02143531745706703,0.6960231206907894,0.5688613246464064,0.40335337044272956,-0.030681640732801985,0.44,0.8240549190180689,0.71,0,-0.00039999999999995595,-0.11999999999999744,0.004774442345016265,0.0
2021-11-17,0.018368141946262656,0.004750691928607092,-0.04327595327708273,0.6894545816253935,0.5683808476090325,0.4372433193528705,-0.07173509614611981,0.34500000000000003,0.05277314542849059,0.52,0,-0.00039999999999995595,0.7399999999999984,-0.0009532404595080753,0.0
2021-11-18,-0.07025472023755505,-0.058927885424531284,0.01268407703837688,0.727770093411837,0.5869733887258144,0.4336023880808292,-0.05988592354779511,0.35500000000000004,0.13396070054318315,0.54,0,-0.0004999999999999449,0.4800000000000004,0.0003607219867871332,0.0
2021-11-19,0.07187661429380714,0.020195240460608506,-0.047218277396336834,0.7291717079749244,0.583294813438528,0.464371053075789,-0.10324477012088572,0.255,-0.6779148506037419,0.34,0,-0.0008000000000000229,0.3200000000000003,0.0013105416218301814,0.0
2021-11-20,0.026970956981331097,0.028114513307780045,0.0563778442042994,0.7276751723304062,0.5585136591277269,0.47525316964339015,-0.051235328486035445,0.3,-0.3125708525876259,0.43,0,-0.0004999999999999449,,,0.0
2021-11-21,-0.0354942639726857,-0.018347414213866074,0.0238860833671522,0.735704141915047,0.5557130302491399,0.4764171354365915,-0.02830023208238318,0.31833333333333336,-0.16372700154402273,0.49,0,-0.0007000000000000339,,,0.0
2021-11-22,-0.04131321373002092,-0.0413544874234942,-0.01134056175927427,0.7319328901909828,0.5714402030303039,0.4766630592233205,-0.03925760449874946,0.32333333333333336,-0.12313322398667646,0.5,0,-0.0006000000000000449,,,0.0
2021-11-23,0.060186153304300265,0.022746522987712518,-0.02762017009690392,0.7580210690282577,0.5780958139615445,0.48134586850343103,-0.06543036103341536,0.23833333333333334,-0.8132274424615628,0.33,0,0.0,0.2099999999999973,0.003139950408495748,0.0
2021-11-24,-0.016281374425884006,-0.007027959623695437,0.03260626624746331,0.7520123575842095,0.5619352661239375,0.4919657581703901,-0.034455288082419766,0.2833333333333333,-0.44788344444544664,0.42,0,-0.00019999999999997797,-0.8000000000000007,0.002232623302955566,0.0
2021-11-25,0.05812049432818608,0.0313908838384089,-0.004430221958443434,0.7739036593914383,0.5541205422373191,0.48620784829401276,-0.03872340413547645,0.23333333333333334,-0.853821220018909,0.32,0,-0.0004999999999999449,,,0.0
2021-11-26,-0.1130427498597328,-0.09295843321180253,0.025432870480514246,0.8536773361033931,0.632451376989678,0.49106344091716975,-0.013961836807382685,0.30833333333333335,-0.24491455665871528,0.47,0,-0.0006000000000000449,,,0.0
2021-11-27,0.013295855296929508,0.0183411757514558,-0.07356888273656109,0.7945724534559092,0.6214478326051761,0.5423942860182848,-0.08389940713708532,0.17833333333333334,-1.3003527731497175,0.21,0,-0.0004999999999999449,,,0.0
